Emotions,Path
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_21/03-01-06-01-01-02-21.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_21/03-01-06-01-02-01-21.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_21/03-01-06-01-02-02-21.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_21/03-01-06-02-01-01-21.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_21/03-01-06-02-01-02-21.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_21/03-01-06-02-02-01-21.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_21/03-01-06-02-02-02-21.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-01-01-01-01-22.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-01-01-01-02-22.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-01-01-02-01-22.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-01-01-02-02-22.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-02-01-01-01-22.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-02-01-01-02-22.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-02-01-02-01-22.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-02-01-02-02-22.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-02-02-01-01-22.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-02-02-01-02-22.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-02-02-02-01-22.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-02-02-02-02-22.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-03-01-01-01-22.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-03-01-01-02-22.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-03-01-02-01-22.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-03-01-02-02-22.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-03-02-01-01-22.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-03-02-01-02-22.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-03-02-02-01-22.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-03-02-02-02-22.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-06-01-01-01-22.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-06-01-01-02-22.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-06-01-02-01-22.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-06-01-02-02-22.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-06-02-01-01-22.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-06-02-01-02-22.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-06-02-02-01-22.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_22/03-01-06-02-02-02-22.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-01-01-01-01-23.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-01-01-01-02-23.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-01-01-02-01-23.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-01-01-02-02-23.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-02-01-01-01-23.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-02-01-01-02-23.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-02-01-02-01-23.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-02-01-02-02-23.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-02-02-01-01-23.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-02-02-01-02-23.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-02-02-02-01-23.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-02-02-02-02-23.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-03-01-01-01-23.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-03-01-01-02-23.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-03-01-02-01-23.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-03-01-02-02-23.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-03-02-01-01-23.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-03-02-01-02-23.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-03-02-02-01-23.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-03-02-02-02-23.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-06-01-01-01-23.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-06-01-01-02-23.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-06-01-02-01-23.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-06-01-02-02-23.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-06-02-01-01-23.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-06-02-01-02-23.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-06-02-02-01-23.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_23/03-01-06-02-02-02-23.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-01-01-01-01-24.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-01-01-01-02-24.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-01-01-02-01-24.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-01-01-02-02-24.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-02-01-01-01-24.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-02-01-01-02-24.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-02-01-02-01-24.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-02-01-02-02-24.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-02-02-01-01-24.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-02-02-01-02-24.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-02-02-02-01-24.wav
calm_neutral,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-02-02-02-02-24.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-03-01-01-01-24.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-03-01-01-02-24.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-03-01-02-01-24.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-03-01-02-02-24.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-03-02-01-01-24.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-03-02-01-02-24.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-03-02-02-01-24.wav
happy,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-03-02-02-02-24.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-06-01-01-01-24.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-06-01-01-02-24.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-06-01-02-01-24.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-06-01-02-02-24.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-06-02-01-01-24.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-06-02-01-02-24.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-06-02-02-01-24.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/serdataset/Actor_24/03-01-06-02-02-02-24.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_back_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_bar_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_base_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_bath_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_bean_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_beg_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_bite_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_boat_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_bone_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_book_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_bought_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_burn_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_cab_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_calm_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_came_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_cause_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_chain_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_chair_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_chalk_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_chat_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_check_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_cheek_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_chief_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_choice_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_cool_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_dab_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_date_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_dead_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_death_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_deep_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_dime_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_dip_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_ditch_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_dodge_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_dog_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_doll_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_door_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_fail_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_fall_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_far_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_fat_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_fit_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_five_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_food_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_gap_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_gas_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_gaze_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_germ_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_get_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_gin_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_goal_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_good_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_goose_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_gun_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_half_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_hall_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_hash_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_hate_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_have_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_haze_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_hire_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_hit_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_hole_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_home_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_hurl_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_hush_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_jail_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_jar_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_join_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_judge_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_jug_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_juice_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_keen_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_keep_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_keg_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_kick_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_kill_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_king_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_kite_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_knock_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_late_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_laud_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_lean_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_learn_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_lease_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_lid_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_life_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_limb_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_live_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_loaf_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_long_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_lore_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_lose_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_lot_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_love_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_luck_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_make_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_match_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_merge_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_mess_fear.wav
fear,C:/Users/Asale/Desktop/Real-Time-Speech-Emotion-Recognition-master/TESS Toronto emotional speech set data/OAF_Fear\OAF_met_fear.wav
